0, -1.3441329034946166
1, -3.2730316502272294
2, -3.2730316502272294
3, -3.2730316502272294
4, -3.688348569300811
5, -3.688348569300811
6, -3.688348569300811
7, -3.688348569300811
8, -3.688348569300811
9, -3.688348569300811
10, -3.688348569300811
11, -3.688348569300811
12, -3.688348569300811
13, -3.688348569300811
14, -3.688348569300811
15, -3.688348569300811
16, -3.688348569300811
17, -3.688348569300811
18, -3.688348569300811
19, -3.688348569300811
20, -3.688348569300811
21, -3.688348569300811
22, -3.688348569300811
23, -3.688348569300811
24, -3.688348569300811
25, -3.688348569300811
26, -3.688348569300811
27, -3.688348569300811
28, -3.688348569300811
29, -3.688348569300811
30, -3.688348569300811
31, -3.688348569300811
32, -3.688348569300811
33, -3.688348569300811
34, -3.688348569300811
35, -3.688348569300811
36, -3.688348569300811
37, -3.688348569300811
38, -3.688348569300811
39, -3.688348569300811
40, -3.688348569300811
41, -3.688348569300811
42, -4.136857480856105
43, -4.136857480856105
44, -4.136857480856105
45, -4.136857480856105
46, -4.136857480856105
47, -4.136857480856105
48, -4.136857480856105
49, -4.136857480856105
50, -4.136857480856105
51, -4.136857480856105
52, -4.136857480856105
53, -4.136857480856105
54, -4.136857480856105
55, -4.136857480856105
56, -4.136857480856105
57, -4.136857480856105
58, -4.136857480856105
59, -4.136857480856105
60, -4.136857480856105
61, -4.136857480856105
62, -4.136857480856105
63, -4.136857480856105
64, -4.136857480856105
65, -4.136857480856105
66, -4.136857480856105
67, -4.136857480856105
68, -4.136857480856105
69, -4.136857480856105
70, -4.136857480856105
71, -4.136857480856105
72, -4.136857480856105
73, -4.136857480856105
74, -4.136857480856105
75, -4.136857480856105
76, -4.136857480856105
77, -4.136857480856105
78, -4.136857480856105
79, -4.136857480856105
80, -4.136857480856105
81, -4.136857480856105
82, -4.136857480856105
83, -4.136857480856105
84, -4.136857480856105
85, -4.136857480856105
86, -4.136857480856105
87, -4.136857480856105
88, -4.136857480856105
89, -4.136857480856105
90, -4.136857480856105
91, -4.136857480856105
92, -4.136857480856105
93, -4.136857480856105
94, -4.136857480856105
95, -4.136857480856105
96, -4.136857480856105
97, -4.136857480856105
98, -4.136857480856105
99, -4.136857480856105
100, -4.136857480856105
101, -4.136857480856105
102, -4.136857480856105
103, -4.136857480856105
104, -4.136857480856105
105, -4.136857480856105
106, -4.136857480856105
107, -4.136857480856105
108, -4.136857480856105
109, -4.136857480856105
110, -4.136857480856105
111, -4.136857480856105
112, -4.136857480856105
113, -4.136857480856105
114, -4.136857480856105
115, -4.136857480856105
116, -4.146843580049766
117, -4.146843580049766
118, -4.146843580049766
119, -4.146843580049766
120, -4.146843580049766
121, -4.146843580049766
122, -4.416345003976259
123, -4.416345003976259
